class,linguistic pattern,predicate
http://dbpedia.org/ontology/Skier,sechsfache,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,frühen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,bulgarisch,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,konzentrierte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,spanischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,tschechischer,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,sportlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,liechtensteinische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,früheren,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,1980er-Jahren,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,gelegentlich,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,erfolgreich,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/Skier,Vereinigten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,griechisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,entwickelte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,technische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,neuseeländische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,letzten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,schweren,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,Internationalen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,zahlreicher,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,trainiert,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,zahlreiche,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,ausgezeichnet,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,technische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,Vereinigten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,trainiert,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,neuseeländische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,entwickelte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,Internationalen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,zahlreicher,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,erfolgreich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/Skier,spanische,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,internationalen,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,früheren,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,Deutscher,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,bulgarisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/Skier,jüngeren,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,späten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,Russische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,polnische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,britischer,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,erfolgreiche,http://dbpedia.org/ontology/height
http://dbpedia.org/ontology/Skier,italienische,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/Skier,1980er-Jahren,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Skier,spezialisiert,http://dbpedia.org/ontology/deathDate
http://dbpedia.org/ontology/Skier,spezialisiert,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/TelevisionShow,US-amerikanische,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,US-amerikanische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,US-amerikanische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,US-amerikanische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,deutsche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,deutsche,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,deutsche,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,moderiert,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,US-amerikanische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,deutschen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,deutsche,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,gesendet,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,gesendet,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,britische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,deutschen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,deutschen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,gleichnamigen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,gleichnamigen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,deutschsprachige,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,deutsche,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,britische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,gesendet,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,britische,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,deutschsprachige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,moderiert,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,Vereinigten,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,gleichnamigen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,US-amerikanischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,US-amerikanischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,britische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,live,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,Vereinigten,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,kanadische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,ausgestrahlte,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,US-amerikanischen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,gleichnamigen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,fiktiven,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,deutschsprachige,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,letzte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,Deutschen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,letzte,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,Vereinigten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,fiktiven,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,adaptiert,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/TelevisionShow,österreichische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,deutschen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,kanadische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,deutschen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,wöchentlich,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,ausgestrahlte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,englisch,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,Vereinigten,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,US-amerikanischen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,fiktiven,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,britische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,französische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,Bayerischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,Deutschen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,britischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,deutschsprachige,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,fiktiven,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,britischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,amerikanischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,letzte,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,letzte,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,Deutschen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,adaptiert,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/TelevisionShow,wöchentlich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,letzte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,deutsch,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,britischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,amerikanischen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,amerikanischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,englisch,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,live,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,südkoreanische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,englisch,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,deutsch,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,gleichnamigen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,österreichische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,gesendet,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,gesendet,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,wiederholt,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,österreichischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,verschiedenen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,US-amerikanischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,ausgestrahlte,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,wiederholt,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,wiederholt,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,amerikanische,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,verschiedenen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,lose,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,französische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,Bayerischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,britischen,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,letzten,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,Deutschen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,letzten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,moderiert,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,wöchentlich,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,kanadische,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,lose,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,österreichischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,schwacher,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,produzierten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,13-teilige,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,deutsch,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,politische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,amerikanischen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,fiktiven,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,13-teilige,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,englisch,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,amerikanische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,ursprünglich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,letzten,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,Ersten,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,lose,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,ursprünglich,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,französischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,täglich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,kanadischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,verschiedene,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,dänische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,philippinische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,live,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,lose,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,kreiert,http://dbpedia.org/ontology/developer
http://dbpedia.org/ontology/TelevisionShow,fiktive,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,aktuellen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,schwacher,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,philippinische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,deutsch,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/TelevisionShow,ursprünglich,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,verantwortlich,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/TelevisionShow,13-teilige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,verantwortlich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,gemeinsam,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/TelevisionShow,amerikanische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/TelevisionShow,fiktive,http://dbpedia.org/ontology/language
